id,hotel_name,hotel_rating,hotel_experience,amenities,address,country,price,latitude,longitude
214,Rodd Charlottetown,4.0,Very good,"['Pool', 'Room service', 'Free parking', 'Restaurant', 'Free High Speed Internet (WiFi)', 'Fitness Centre with Gym / Workout Room', 'Bar/Lounge', 'Banquet Room', 'Business Centre with Internet Access', 'Conference Facilities', 'Dry Cleaning', 'Heated pool', 'Indoor pool', 'Laundry Service', 'Meeting rooms', 'Multilingual Staff', 'Non-smoking hotel', 'Pets Allowed ( Dog / Pet Friendly )', 'Sauna', 'Wheelchair Access', 'Air conditioning', 'Refrigerator in room', 'Family Rooms', 'Non-smoking rooms', 'Suites']",75 Kent St Charlottetown Prince Edward Island,Canada,143.0,46.23485435,-63.13069035
245,Mermaid Suites,4.0,Very good,"['Restaurant', 'Free High Speed Internet (WiFi)', 'Room service', 'Bar/Lounge', 'Hot Tub', 'Non-smoking hotel', 'Air conditioning', 'Microwave', 'Minibar', 'Refrigerator in room', 'Family Rooms', 'Kitchenette', 'Non-smoking rooms', 'Suites']",143 Great George Street Charlottetown Prince Edward Island,Canada,132.0,46.2362064,-63.1275644
286,Best Western Terrace Inn,4.0,Very good,"['Free parking', 'Breakfast included', 'Restaurant', 'Fitness Centre with Gym / Workout Room', 'Bar/Lounge', 'Free High Speed Internet (WiFi)', 'Room service', 'Spa', 'Banquet Room', 'Breakfast Available', 'Business Centre with Internet Access', 'Conference Facilities', 'Dry Cleaning', 'Laundry Service', 'Meeting rooms', 'Non-smoking hotel', 'Public Wifi', 'Wheelchair Access', 'Air conditioning', 'Microwave', 'Refrigerator in room', 'Family Rooms', 'Non-smoking rooms', 'Suites']",4553 Greig Ave British Columbia,Canada,128.0,48.5669353,-123.4537529
288,Microtel Inn & Suites by Wyndham Kitimat,4.5,Excellent,"['Free parking', 'Free High Speed Internet (WiFi)', 'Breakfast included', 'Fitness Centre with Gym / Workout Room', 'Room service', 'Banquet Room', 'Business Centre with Internet Access', 'Laundry Service', 'Meeting rooms', 'Non-smoking hotel', 'Pets Allowed ( Dog / Pet Friendly )', 'Self-Serve Laundry', 'Wheelchair Access', 'Air conditioning', 'Microwave', 'Refrigerator in room', 'Accessible rooms', 'Family Rooms', 'Kitchenette', 'Non-smoking rooms', 'Suites']",635 Dadook Ave British Columbia,Canada,339.0,54.0563992,-128.6690055
289,Red Goat Lodge,4.5,Excellent,"['Free parking', 'Breakfast Available', 'Laundry Service', 'Meeting rooms', 'Non-smoking hotel', 'Pets Allowed ( Dog / Pet Friendly )', 'Microwave', 'Refrigerator in room', 'Non-smoking rooms']",Red Goat Place Km 403 British Columbia,Canada,109.0,57.8148428,-129.9623743
290,Mstar Hotel,5.0,Excellent,"['Free parking', 'Free High Speed Internet (WiFi)', 'Breakfast included', 'Airport transportation', 'Business Centre with Internet Access', 'Children Activities (Kid / Family Friendly)', 'Concierge', 'Dry Cleaning', 'Laundry Service', 'Meeting rooms', 'Multilingual Staff', 'Non-smoking hotel', 'Paid Internet', 'Pets Allowed ( Dog / Pet Friendly )', 'Public Wifi', 'Wheelchair Access', 'Air conditioning', 'Microwave', 'Refrigerator in room', 'Accessible rooms', 'Family Rooms', 'Non-smoking rooms', 'Suites']",150 City Centre Mall British Columbia,Canada,185.0,55.001251,-125.002441
291,Holiday Inn Express & Suites Terrace,4.5,Excellent,"['Pool', 'Free parking', 'Free High Speed Internet (WiFi)', 'Breakfast included', 'Fitness Centre with Gym / Workout Room', 'Breakfast Available', 'Business Centre with Internet Access', 'Indoor pool', 'Laundry Service', 'Non-smoking hotel', 'Pets Allowed ( Dog / Pet Friendly )', 'Public Wifi', 'Wheelchair Access', 'Air conditioning', 'Microwave', 'Refrigerator in room', 'Accessible rooms', 'Family Rooms', 'Non-smoking rooms', 'Suites']",3059 Highway 16 East British Columbia,Canada,144.0,52.866458,-118.5148317
293,Robber's Roost Motel,4.5,Excellent,"['Free High Speed Internet (WiFi)', 'Free parking', 'Concierge', 'Microwave', 'Refrigerator in room', 'Kitchenette', 'Non-smoking rooms']",3476 Laurier Street British Columbia,Canada,89.0,49.5062764,-115.7859587
294,Nass Valley Bed & Breakfast,5.0,Excellent,"['Free parking', 'Free High Speed Internet (WiFi)', 'Breakfast included', 'Laundry Service', 'Multilingual Staff', 'Non-smoking hotel', 'Pets Allowed ( Dog / Pet Friendly )', 'Family Rooms', 'Kitchenette', 'Non-smoking rooms']",87 Sand Lake Road British Columbia,Canada,125.0,55.2168157,-129.0885538
300,Skeena River House Bed & Breakfast,5.0,Excellent,"['Free parking', 'Free High Speed Internet (WiFi)', 'Breakfast included', 'Golf Course', 'Laundry Service', 'Meeting rooms', 'Non-smoking hotel', 'Refrigerator in room', 'Family Rooms', 'Kitchenette', 'Non-smoking rooms', 'Suites']",1778 Sleeping Beauty Lane British Columbia,Canada,135.0,54.4946203,-128.5822067
301,Rest Inn,4.0,Very good,"['Free parking', 'Free High Speed Internet (WiFi)', 'Airport transportation', 'Breakfast Available', 'Business Centre with Internet Access', 'Dry Cleaning', 'Electric vehicle charging station', 'Laundry Service', 'Meeting rooms', 'Multilingual Staff', 'Non-smoking hotel', 'Public Wifi', 'Shuttle Bus Service', 'Air conditioning', 'Microwave', 'Refrigerator in room', 'Family Rooms', 'Kitchenette', 'Non-smoking rooms', 'Suites']",4326 Lakelse Ave British Columbia,Canada,99.0,54.5167493,-128.5636133
303,The Chalet Motel,3.5,Very good,"['Free parking', 'Restaurant', 'Free High Speed Internet (WiFi)', 'Dry Cleaning', 'Meeting rooms', 'Non-smoking hotel', 'Refrigerator in room', 'Non-smoking rooms']",852 Tsimshian Ave British Columbia,Canada,109.0,49.6830248,-124.9209259
304,Kalum Motel,4.0,Very good,"['Free parking', 'Restaurant', 'Bar/Lounge', 'Free High Speed Internet (WiFi)', 'Golf Course', 'Laundry Service', 'Non-smoking hotel', 'Air conditioning', 'Microwave', 'Refrigerator in room', 'Family Rooms']",5522 Highway 16 West British Columbia,Canada,89.0,52.866458,-118.5148317
312,Hyland Creek Bed and Breakfast,5.0,Excellent,"['Free parking', 'Breakfast included', 'Free High Speed Internet (WiFi)', 'Airport transportation', 'Breakfast Available', 'Children Activities (Kid / Family Friendly)', 'Laundry Service', 'Non-smoking hotel', 'Pets Allowed ( Dog / Pet Friendly )', 'Public Wifi', 'Refrigerator in room', 'Family Rooms', 'Kitchenette', 'Non-smoking rooms']",5 Telegraph Glenora Road British Columbia,Canada,140.0,55.001251,-125.002441
313,Remo Ridge B & B,5.0,Excellent,"['Free parking', 'Free High Speed Internet (WiFi)', 'Fitness Centre with Gym / Workout Room', 'Airport transportation', 'Golf Course', 'Laundry Service', 'Non-smoking hotel', 'Air conditioning', 'Refrigerator in room']",Farkvam Rd British ,Canada,131.0,54.4785494,-128.6021115
322,Bear Country Inn,3.0,Average,"['Free High Speed Internet (WiFi)', 'Free parking', 'Restaurant', 'Meeting rooms', 'Non-smoking hotel', 'Pets Allowed ( Dog / Pet Friendly )', 'Public Wifi', 'Wheelchair Access', 'Air conditioning', 'Refrigerator in room', 'Non-smoking rooms']",4702 Lakelse Ave British Columbia,Canada,115.0,54.5167493,-128.5636133
355,Slumber Lodge Motel,3.0,Average,"['Pool', 'Free parking', 'Free High Speed Internet (WiFi)', 'Golf Course', 'Heated pool', 'Indoor pool', 'Non-smoking hotel', 'Public Wifi', 'Self-Serve Laundry', 'Wheelchair Access', 'Air conditioning', 'Microwave', 'Refrigerator in room', 'Kitchenette', 'Non-smoking rooms', 'Suites']",274 Lakeshore Dr W Penticton British Columbia,Canada,79.0,49.5019899,-119.5975488
361,Casa Grande Inn,4.0,Very good,"['Free parking', 'Free High Speed Internet (WiFi)', 'Breakfast included', 'Multilingual Staff', 'Non-smoking hotel', 'Pets Allowed ( Dog / Pet Friendly )', 'Air conditioning', 'Refrigerator in room', 'Non-smoking rooms']",Unit #201 1070 Lakeshore Dr W Penticton British Columbia,Canada,99.0,55.001251,-125.002441
365,Riverside Motel,4.0,Very good,"['Free parking', 'Pool', 'Free High Speed Internet (WiFi)', 'Children Activities (Kid / Family Friendly)', 'Non-smoking hotel', 'Self-Serve Laundry', 'Air conditioning', 'Microwave', 'Refrigerator in room', 'Family Rooms', 'Kitchenette', 'Non-smoking rooms', 'Suites']",110 Riverside Dr Penticton British Columbia,Canada,119.0,49.5011,-119.6113432
368,Rowena's Retreat,5.0,Excellent,"['Free parking', 'Free High Speed Internet (WiFi)', 'Breakfast included', 'Airport transportation', 'Non-smoking hotel', 'Public Wifi', 'Air conditioning', 'Non-smoking rooms']",1576 Holden Rd Penticton British Columbia,Canada,160.0,49.4812221,-119.5516836
371,Swiss House Bed & Breakfast,5.0,Excellent,"['Free parking', 'Free High Speed Internet (WiFi)', 'Breakfast included', 'Airport transportation', 'Laundry Service', 'Multilingual Staff', 'Non-smoking hotel', 'Self-Serve Laundry', 'Air conditioning', 'Refrigerator in room', 'Non-smoking rooms']",2396 Wiltse Dr Penticton British Columbia,Canada,140.0,49.4750532,-119.5643796
372,House Victoria Bed & Breakfast,4.5,Excellent,"['Free High Speed Internet (WiFi)', 'Airport transportation', 'Golf Course', 'Non-smoking hotel', 'Public Wifi', 'Air conditioning', 'Refrigerator in room', 'Non-smoking rooms']",1060 Argyle St Penticton British Columbia,Canada,160.0,49.4883677,-119.5948931
374,Rochester Resort,3.0,Average,"['Free parking', 'Free High Speed Internet (WiFi)', 'Non-smoking hotel', 'Self-Serve Laundry', 'Air conditioning', 'Refrigerator in room', 'Family Rooms', 'Kitchenette', 'Non-smoking rooms']",970 Lakeshore Dr W Penticton British Columbia,Canada,79.0,49.5013513,-119.6110412
375,Sahara Courtyard Inn Penticton,3.0,Average,"['Pool', 'Free parking', 'Free High Speed Internet (WiFi)', 'Non-smoking hotel', 'Outdoor pool', 'Pets Allowed ( Dog / Pet Friendly )', 'Air conditioning', 'Refrigerator in room', 'Family Rooms', 'Non-smoking rooms']",1048 Westminster Ave W Penticton British Columbia,Canada,69.0,55.001251,-125.002441
376,Sunny Beach Motel,3.0,Average,"['Free parking', 'Room service', 'Free High Speed Internet (WiFi)', 'Laundry Service', 'Non-smoking hotel', 'Pets Allowed ( Dog / Pet Friendly )', 'Public Wifi', 'Air conditioning', 'Microwave', 'Refrigerator in room', 'Family Rooms', 'Kitchenette', 'Non-smoking rooms', 'Smoking rooms available']",3648 Parkview St Penticton British Columbia,Canada,80.0,49.45352905,-119.586276773828
378,5000 Motel,3.5,Very good,"['Pool', 'Free parking', 'Free High Speed Internet (WiFi)', 'Airport transportation', 'Laundry Service', 'Non-smoking hotel', 'Outdoor pool', 'Self-Serve Laundry', 'Shuttle Bus Service', 'Air conditioning', 'Refrigerator in room', 'Family Rooms', 'Kitchenette', 'Non-smoking rooms']",1742 Main St Penticton British Columbia,Canada,64.0,49.4957204,-119.5908946
381,Granada Inn,2.5,Average,"['Free High Speed Internet (WiFi)', 'Free parking', 'Non-smoking hotel', 'Pets Allowed ( Dog / Pet Friendly )', 'Public Wifi', 'Wheelchair Access', 'Air conditioning', 'Refrigerator in room', 'Accessible rooms', 'Kitchenette', 'Non-smoking rooms']",2592 Skaha Lake Rd Penticton British Columbia,Canada,69.0,49.4526359,-119.6002638
429,Residence Inn by Marriott Mont Tremblant Manoir Labelle,4.0,Very good,"['Fitness Centre with Gym / Workout Room', 'Free High Speed Internet (WiFi)', 'Room service', 'Restaurant', 'Breakfast included', 'Babysitting', 'Breakfast Available', 'Concierge', 'Conference Facilities', 'Dry Cleaning', 'Hot Tub', 'Laundry Service', 'Meeting rooms', 'Multilingual Staff', 'Non-smoking hotel', 'Outdoor pool', 'Public Wifi', 'Self-Serve Laundry', 'Wheelchair Access', 'Air conditioning', 'Microwave', 'Refrigerator in room', 'Family Rooms', 'Kitchenette', 'Non-smoking rooms', 'Suites']",170 Chemin Cure Deslauriers Mont Tremblant Quebec,Canada,186.0,52.4760892,-71.8258668
432,Embarc Tremblant,4.5,Excellent,"['Pool', 'Free parking', 'Free High Speed Internet (WiFi)', 'Fitness Centre with Gym / Workout Room', 'Spa', 'Business Centre with Internet Access', 'Concierge', 'Golf Course', 'Heated pool', 'Hot Tub', 'Laundry Service', 'Multilingual Staff', 'Non-smoking hotel', 'Outdoor pool', 'Self-Serve Laundry', 'Tennis Court', 'Air conditioning', 'Microwave', 'Refrigerator in room', 'Family Rooms', 'Kitchenette', 'Non-smoking rooms', 'Suites']",200 Chemin des Saisons Mont Tremblant Quebec,Canada,185.0,46.205969,-74.594923
433,Sommet des Neiges,4.5,Excellent,"['Fitness Centre with Gym / Workout Room', 'Pool', 'Free High Speed Internet (WiFi)', 'Airport transportation', 'Babysitting', 'Business Centre with Internet Access', 'Children Activities (Kid / Family Friendly)', 'Concierge', 'Conference Facilities', 'Dry Cleaning', 'Hot Tub', 'Laundry Service', 'Meeting rooms', 'Multilingual Staff', 'Non-smoking hotel', 'Outdoor pool', 'Sauna', 'Self-Serve Laundry', 'Shuttle Bus Service', 'Ski-In / Ski-Out', 'Wheelchair Access', 'Air conditioning', 'Microwave', 'Family Rooms', 'Kitchenette', 'Non-smoking rooms', 'Suites']",150 Chemin au Pied de la Montagne Mont Tremblant Quebec,Canada,177.0,52.4760892,-71.8258668
434,Le Grand Lodge Mont-Tremblant,4.0,Very good,"['Pool', 'Restaurant', 'Room service', 'Free parking', 'Fitness Centre with Gym / Workout Room', 'Free High Speed Internet (WiFi)', 'Bar/Lounge', 'Spa', 'Banquet Room', 'Children Activities (Kid / Family Friendly)', 'Concierge', 'Conference Facilities', 'Dry Cleaning', 'Heated pool', 'Hot Tub', 'Indoor pool', 'Laundry Service', 'Meeting rooms', 'Multilingual Staff', 'Non-smoking hotel', 'Pets Allowed ( Dog / Pet Friendly )', 'Public Wifi', 'Self-Serve Laundry', 'Shuttle Bus Service', 'Wheelchair Access', 'Air conditioning', 'Microwave', 'Refrigerator in room', 'Accessible rooms', 'Family Rooms', 'Kitchenette', 'Non-smoking rooms', 'Suites']",2396 Labelle Street Mont Tremblant Quebec,Canada,159.0,46.1729185,-74.5975351
439,Gite Escale du Nord B&B,5.0,Excellent,"['Pool', 'Free parking', 'Free High Speed Internet (WiFi)', 'Spa', 'Breakfast included', 'Hot Tub', 'Non-smoking hotel', 'Family Rooms', 'Non-smoking rooms']",1505 Montee Kavanagh Mont Tremblant Quebec,Canada,139.0,46.140832129678,-74.5536582883257
441,AX Hotel,4.0,Very good,"['Pool', 'Free parking', 'Free High Speed Internet (WiFi)', 'Breakfast included', 'Banquet Room', 'Breakfast Available', 'Business Centre with Internet Access', 'Conference Facilities', 'Dry Cleaning', 'Heated pool', 'Hot Tub', 'Indoor pool', 'Laundry Service', 'Meeting rooms', 'Multilingual Staff', 'Non-smoking hotel', 'Outdoor pool', 'Self-Serve Laundry', 'Wheelchair Access', 'Family Rooms', 'Kitchenette', 'Non-smoking rooms', 'Suites']",860 rue LaLonde Mont Tremblant Quebec,Canada,106.0,46.114524,-74.593073
442,Hotel Mont-Tremblant,4.0,Very good,"['Free parking', 'Restaurant', 'Free High Speed Internet (WiFi)', 'Bar/Lounge', 'Breakfast included', 'Airport transportation', 'Babysitting', 'Banquet Room', 'Breakfast Available', 'Concierge', 'Golf Course', 'Laundry Service', 'Meeting rooms', 'Non-smoking hotel', 'Air conditioning', 'Non-smoking rooms']",190 Mont Tremblant Quebec,Canada,110.0,46.11588,-74.5891426
443,"Le Westin Resort & Spa, Tremblant, Quebec",4.0,Very good,"['Pool', 'Fitness Centre with Gym / Workout Room', 'Restaurant', 'Free High Speed Internet (WiFi)', 'Bar/Lounge', 'Room service', 'Spa', 'Banquet Room', 'Breakfast Available', 'Business Centre with Internet Access', 'Concierge', 'Conference Facilities', 'Dry Cleaning', 'Heated pool', 'Hot Tub', 'Laundry Service', 'Meeting rooms', 'Multilingual Staff', 'Non-smoking hotel', 'Outdoor pool', 'Pets Allowed ( Dog / Pet Friendly )', 'Sauna', 'Wheelchair Access', 'Microwave', 'Kitchenette', 'Non-smoking rooms', 'Suites']",100 Chemin Kandahar Mont Tremblant Quebec,Canada,209.0,52.4760892,-71.8258668
446,Lodge de la Montagne,4.0,Very good,"['Free High Speed Internet (WiFi)', 'Pool', 'Fitness Centre with Gym / Workout Room', 'Babysitting', 'Concierge', 'Conference Facilities', 'Dry Cleaning', 'Hot Tub', 'Laundry Service', 'Meeting rooms', 'Multilingual Staff', 'Non-smoking hotel', 'Outdoor pool', 'Paid Internet', 'Sauna', 'Self-Serve Laundry', 'Shuttle Bus Service', 'Ski-In / Ski-Out', 'Wheelchair Access', 'Air conditioning', 'Microwave', 'Refrigerator in room', 'Family Rooms', 'Kitchenette', 'Non-smoking rooms', 'Suites']",140 Chemin au Pied de la Montagne Mont Tremblant Quebec,Canada,135.0,52.4760892,-71.8258668
449,Auberge Mountain View Inn,4.0,Very good,"['Free parking', 'Free Internet', 'Breakfast included', 'Casino and Gambling', 'Golf Course', 'Multilingual Staff', 'Non-smoking hotel', 'Pets Allowed ( Dog / Pet Friendly )', 'Air conditioning', 'Non-smoking rooms']",1177 Rue Labelle Mont Tremblant Quebec,Canada,55.0,46.1729185,-74.5975351
451,Cap Tremblant Mountain Resort,3.5,Very good,"['Pool', 'Free parking', 'Restaurant', 'Free High Speed Internet (WiFi)', 'Spa', 'Fitness Centre with Gym / Workout Room', 'Heated pool', 'Hot Tub', 'Laundry Service', 'Meeting rooms', 'Multilingual Staff', 'Non-smoking hotel', 'Outdoor pool', 'Sauna', 'Self-Serve Laundry', 'Shuttle Bus Service', 'Tennis Court', 'Microwave', 'Family Rooms', 'Kitchenette', 'Non-smoking rooms', 'Suites']",40 Mont Tremblant Quebec,Canada,189.0,46.11588,-74.5891426
458,Auberge Sauvignon,4.5,Excellent,"['Free parking', 'Free High Speed Internet (WiFi)', 'Hot Tub', 'Non-smoking hotel', 'Public Wifi', 'Air conditioning', 'Refrigerator in room', 'Non-smoking rooms']",2723 Chemin du Village Mont Tremblant Quebec,Canada,99.0,52.4760892,-71.8258668
459,Wildberry Inn,5.0,Excellent,"['Pool', 'Free parking', 'Restaurant', 'Bar/Lounge', 'Free High Speed Internet (WiFi)', 'Breakfast included', 'Meeting rooms', 'Multilingual Staff', 'Non-smoking hotel', 'Wheelchair Access', 'Air conditioning', 'Accessible rooms', 'Non-smoking rooms']",855 rue de la Colline Mont Tremblant Quebec,Canada,130.0,46.1222417,-74.5614187
460,Gite de la Pisciculture,4.0,Very good,"['Free parking', 'Spa', 'Breakfast included', 'Pool', 'Free High Speed Internet (WiFi)', 'Golf Course', 'Hot Tub', 'Non-smoking hotel', 'Outdoor pool', 'Air conditioning', 'Non-smoking rooms']",714 de la Pisciculture Mont Tremblant Quebec,Canada,95.0,52.4760892,-71.8258668
463,Gite le Roupillon B&B,4.5,Excellent,"['Free parking', 'Free High Speed Internet (WiFi)', 'Breakfast included', 'Spa', 'Golf Course', 'Hot Tub', 'Non-smoking hotel', 'Public Wifi', 'Family Rooms', 'Non-smoking rooms']",2316 Chemin du village Mont Tremblant Quebec,Canada,120.0,52.4760892,-71.8258668
464,Motel Tremblant sur la Colline,3.0,Average,"['Pool', 'Free parking', 'Free High Speed Internet (WiFi)', 'Golf Course', 'Non-smoking hotel', 'Outdoor pool', 'Pets Allowed ( Dog / Pet Friendly )', 'Public Wifi', 'Air conditioning', 'Refrigerator in room', 'Non-smoking rooms']",Highway 11 Mont Tremblant Quebec,Canada,64.0,52.4760892,-71.8258668
465,Tremblant Les Eaux,4.0,Very good,"['Free High Speed Internet (WiFi)', 'Pool', 'Free parking', 'Hot Tub', 'Non-smoking hotel', 'Outdoor pool', 'Sauna', 'Shuttle Bus Service', 'Air conditioning', 'Microwave', 'Refrigerator in room', 'Kitchenette']",Chemin Des Quatres Sommet Mont Tremblant Quebec,Canada,161.0,52.4760892,-71.8258668
